period_start,period_end,period_start_utc,period_end_utc,sn,n_datapoints,rh,temp,pm1,pm25,pm10,co,no,no2,o3
2024-08-13T06:00:00-04:00,2024-08-13T07:00:00-04:00,2024-08-13T10:00:00+00:00,2024-08-13T11:00:00+00:00,MOD-00343,60,70.988,18.645,2.334,2.594,5.687,401.234,1.878,14.239,18.008
2024-08-13T07:00:00-04:00,2024-08-13T08:00:00-04:00,2024-08-13T11:00:00+00:00,2024-08-13T12:00:00+00:00,MOD-00343,60,67.977,19.512,2.261,2.511,6.452,385.595,1.989,12.423,18.776
2024-08-13T08:00:00-04:00,2024-08-13T09:00:00-04:00,2024-08-13T12:00:00+00:00,2024-08-13T13:00:00+00:00,MOD-00343,60,61.96,21.303,2.525,2.798,8.339,371.619,2.5,8.645,21.03
2024-08-13T09:00:00-04:00,2024-08-13T10:00:00-04:00,2024-08-13T13:00:00+00:00,2024-08-13T14:00:00+00:00,MOD-00343,60,54.998,23.428,2.8,3.067,7.566,370.599,2.449,9.265,25.037
2024-08-13T10:00:00-04:00,2024-08-13T11:00:00-04:00,2024-08-13T14:00:00+00:00,2024-08-13T15:00:00+00:00,MOD-00343,60,48.522,25.3,2.902,3.108,6.602,365.827,4.739,6.609,30.54
2024-08-13T11:00:00-04:00,2024-08-13T12:00:00-04:00,2024-08-13T15:00:00+00:00,2024-08-13T16:00:00+00:00,MOD-00343,60,42.563,27.167,2.816,3.001,7.846,352.239,5.173,6.022,36.19
2024-08-13T12:00:00-04:00,2024-08-13T13:00:00-04:00,2024-08-13T16:00:00+00:00,2024-08-13T17:00:00+00:00,MOD-00343,60,37.507,28.85,2.702,2.881,6.101,340.7,4.044,2.224,41.308
2024-08-13T13:00:00-04:00,2024-08-13T14:00:00-04:00,2024-08-13T17:00:00+00:00,2024-08-13T18:00:00+00:00,MOD-00343,60,35.627,29.817,2.583,2.758,5.094,349.653,3.169,2.448,43.688
2024-08-13T14:00:00-04:00,2024-08-13T15:00:00-04:00,2024-08-13T18:00:00+00:00,2024-08-13T19:00:00+00:00,MOD-00343,60,34.265,30.592,2.529,2.688,7.034,357.464,2.508,2.525,46.363
2024-08-13T15:00:00-04:00,2024-08-13T16:00:00-04:00,2024-08-13T19:00:00+00:00,2024-08-13T20:00:00+00:00,MOD-00343,60,32.912,31.887,3.18,3.366,6.455,369.819,2.499,3.647,50.232
2024-08-13T16:00:00-04:00,2024-08-13T17:00:00-04:00,2024-08-13T20:00:00+00:00,2024-08-13T21:00:00+00:00,MOD-00343,60,33.968,31.53,5.808,5.989,10.16,394.874,2.344,7.102,52.35
2024-08-13T17:00:00-04:00,2024-08-13T18:00:00-04:00,2024-08-13T21:00:00+00:00,2024-08-13T22:00:00+00:00,MOD-00343,60,36.763,30.37,12.297,12.594,17.433,444.914,2.485,6.898,51.748
2024-08-13T18:00:00-04:00,2024-08-13T19:00:00-04:00,2024-08-13T22:00:00+00:00,2024-08-13T23:00:00+00:00,MOD-00343,60,40.462,29.108,18.64,19.008,23.323,492.301,2.789,5.716,50.711
2024-08-13T19:00:00-04:00,2024-08-13T20:00:00-04:00,2024-08-13T23:00:00+00:00,2024-08-14T00:00:00+00:00,MOD-00343,60,44.503,27.307,24.397,24.82,28.414,545.887,4.542,10.585,47.778
2024-08-13T20:00:00-04:00,2024-08-13T21:00:00-04:00,2024-08-14T00:00:00+00:00,2024-08-14T01:00:00+00:00,MOD-00343,60,49.827,25.755,24.268,24.704,28.704,604.068,3.335,23.132,42.189
2024-08-13T21:00:00-04:00,2024-08-13T22:00:00-04:00,2024-08-14T01:00:00+00:00,2024-08-14T02:00:00+00:00,MOD-00343,60,54.94,24.507,25.092,25.594,31.417,717.801,2.411,25.444,33.834
2024-08-13T22:00:00-04:00,2024-08-13T23:00:00-04:00,2024-08-14T02:00:00+00:00,2024-08-14T03:00:00+00:00,MOD-00343,60,59.383,23.502,22.963,23.408,26.549,689.361,2.249,14.043,30.475
2024-08-13T23:00:00-04:00,2024-08-14T00:00:00-04:00,2024-08-14T03:00:00+00:00,2024-08-14T04:00:00+00:00,MOD-00343,60,62.407,22.645,21.32,21.727,24.78,636.645,2.395,12.855,27.1
2024-08-14T00:00:00-04:00,2024-08-14T01:00:00-04:00,2024-08-14T04:00:00+00:00,2024-08-14T05:00:00+00:00,MOD-00343,60,66.453,21.9,20.866,21.251,24.75,639.146,1.788,12.115,24.627
2024-08-14T01:00:00-04:00,2024-08-14T02:00:00-04:00,2024-08-14T05:00:00+00:00,2024-08-14T06:00:00+00:00,MOD-00343,60,66.517,21.435,18.318,18.675,21.3,548.088,1.773,9.355,23.552
2024-08-14T02:00:00-04:00,2024-08-14T03:00:00-04:00,2024-08-14T06:00:00+00:00,2024-08-14T07:00:00+00:00,MOD-00343,60,66.252,21.088,17.056,17.446,21.75,496.219,1.916,9.708,23.189
2024-08-14T03:00:00-04:00,2024-08-14T04:00:00-04:00,2024-08-14T07:00:00+00:00,2024-08-14T08:00:00+00:00,MOD-00343,60,67.925,20.568,16.042,16.432,19.583,461.089,1.738,11.519,21.245
2024-08-14T04:00:00-04:00,2024-08-14T05:00:00-04:00,2024-08-14T08:00:00+00:00,2024-08-14T09:00:00+00:00,MOD-00343,60,70.43,19.938,15.377,15.785,19.193,459.43,1.807,5.164,19.346
2024-08-14T05:00:00-04:00,2024-08-14T06:00:00-04:00,2024-08-14T09:00:00+00:00,2024-08-14T10:00:00+00:00,MOD-00343,60,71.863,19.482,14.974,15.413,19.764,486.094,1.919,6.707,18.63
2024-08-14T06:00:00-04:00,2024-08-14T07:00:00-04:00,2024-08-14T10:00:00+00:00,2024-08-14T11:00:00+00:00,MOD-00343,60,72.463,19.492,14.777,15.252,18.625,472.104,1.929,9.52,16.993
2024-08-14T07:00:00-04:00,2024-08-14T08:00:00-04:00,2024-08-14T11:00:00+00:00,2024-08-14T12:00:00+00:00,MOD-00343,60,69.985,20.54,14.332,14.837,20.765,473.08,1.775,8.521,19.146
2024-08-14T08:00:00-04:00,2024-08-14T09:00:00-04:00,2024-08-14T12:00:00+00:00,2024-08-14T13:00:00+00:00,MOD-00343,60,62.712,22.718,14.327,14.972,27.512,480.576,2.1,4.972,23.452
2024-08-14T09:00:00-04:00,2024-08-14T10:00:00-04:00,2024-08-14T13:00:00+00:00,2024-08-14T14:00:00+00:00,MOD-00343,60,55.112,25.092,14.491,14.975,22.062,435.867,2.1,5.664,28.975
2024-08-14T10:00:00-04:00,2024-08-14T11:00:00-04:00,2024-08-14T14:00:00+00:00,2024-08-14T15:00:00+00:00,MOD-00343,60,47.553,27.717,14.88,15.35,21.475,420.081,4.159,7.642,37.856
2024-08-14T11:00:00-04:00,2024-08-14T12:00:00-04:00,2024-08-14T15:00:00+00:00,2024-08-14T16:00:00+00:00,MOD-00343,60,42.665,29.41,14.846,15.339,20.55,407.386,3.102,6.399,46.932
2024-08-14T12:00:00-04:00,2024-08-14T13:00:00-04:00,2024-08-14T16:00:00+00:00,2024-08-14T17:00:00+00:00,MOD-00343,60,38.348,30.95,16.567,17.01,23.457,410.329,4.885,5.585,53.628
2024-08-14T13:00:00-04:00,2024-08-14T14:00:00-04:00,2024-08-14T17:00:00+00:00,2024-08-14T18:00:00+00:00,MOD-00343,60,32.107,32.607,21.484,21.952,27.035,389.073,3.655,3.965,56.451
2024-08-14T14:00:00-04:00,2024-08-14T15:00:00-04:00,2024-08-14T18:00:00+00:00,2024-08-14T19:00:00+00:00,MOD-00343,60,31.393,33.472,21.315,21.859,29.04,438.324,3.034,3.724,64.335
2024-08-14T15:00:00-04:00,2024-08-14T16:00:00-04:00,2024-08-14T19:00:00+00:00,2024-08-14T20:00:00+00:00,MOD-00343,60,35.167,33.262,18.638,19.265,31.855,524.258,3.201,3.136,67.025
2024-08-14T16:00:00-04:00,2024-08-14T17:00:00-04:00,2024-08-14T20:00:00+00:00,2024-08-14T21:00:00+00:00,MOD-00343,60,38.942,32.023,18.176,18.746,28.366,536.661,2.584,6.729,61.976
2024-08-14T17:00:00-04:00,2024-08-14T18:00:00-04:00,2024-08-14T21:00:00+00:00,2024-08-14T22:00:00+00:00,MOD-00343,60,43.55,29.433,18.122,18.691,29.395,544.42,3.1,10.58,54.883
2024-08-14T18:00:00-04:00,2024-08-14T19:00:00-04:00,2024-08-14T22:00:00+00:00,2024-08-14T23:00:00+00:00,MOD-00343,60,51.385,27.302,18.089,18.684,27.314,581.615,2.644,20.429,49.534
2024-08-14T19:00:00-04:00,2024-08-14T20:00:00-04:00,2024-08-14T23:00:00+00:00,2024-08-15T00:00:00+00:00,MOD-00343,60,53.648,25.31,17.848,18.413,27.707,612.142,2.428,30.092,38.831
2024-08-14T20:00:00-04:00,2024-08-14T21:00:00-04:00,2024-08-15T00:00:00+00:00,2024-08-15T01:00:00+00:00,MOD-00343,60,54.548,23.947,18.563,19.2,31.485,602.218,2.357,18.357,34.195
2024-08-14T21:00:00-04:00,2024-08-14T22:00:00-04:00,2024-08-15T01:00:00+00:00,2024-08-15T02:00:00+00:00,MOD-00343,60,58.158,23.235,18.045,18.693,29.645,739.355,2.282,11.317,28.403
2024-08-14T22:00:00-04:00,2024-08-14T23:00:00-04:00,2024-08-15T02:00:00+00:00,2024-08-15T03:00:00+00:00,MOD-00343,60,61.563,22.778,18.239,18.827,25.96,742.506,2.354,18.405,27.143
2024-08-14T23:00:00-04:00,2024-08-15T00:00:00-04:00,2024-08-15T03:00:00+00:00,2024-08-15T04:00:00+00:00,MOD-00343,60,64.697,22.572,17.456,17.966,26.457,613.286,2.091,11.982,30.309
2024-08-15T00:00:00-04:00,2024-08-15T01:00:00-04:00,2024-08-15T04:00:00+00:00,2024-08-15T05:00:00+00:00,MOD-00343,60,67.348,22.113,17.14,17.686,23.746,695.486,1.737,12.262,24.835
2024-08-15T01:00:00-04:00,2024-08-15T02:00:00-04:00,2024-08-15T05:00:00+00:00,2024-08-15T06:00:00+00:00,MOD-00343,60,70.672,21.587,16.86,17.388,24.801,669.925,1.888,11.954,23.573
2024-08-15T02:00:00-04:00,2024-08-15T03:00:00-04:00,2024-08-15T06:00:00+00:00,2024-08-15T07:00:00+00:00,MOD-00343,60,72.068,21.18,16.443,16.931,22.544,603.524,1.868,10.303,23.102
2024-08-15T03:00:00-04:00,2024-08-15T04:00:00-04:00,2024-08-15T07:00:00+00:00,2024-08-15T08:00:00+00:00,MOD-00343,60,74.373,20.827,16.674,17.156,24.833,542.625,1.859,19.873,22.979
2024-08-15T04:00:00-04:00,2024-08-15T05:00:00-04:00,2024-08-15T08:00:00+00:00,2024-08-15T09:00:00+00:00,MOD-00343,60,76.077,20.605,16.639,17.137,24.828,546.157,1.885,22.104,19.635
2024-08-15T05:00:00-04:00,2024-08-15T06:00:00-04:00,2024-08-15T09:00:00+00:00,2024-08-15T10:00:00+00:00,MOD-00343,60,76.272,20.6,16.158,16.644,24.69,633.404,1.874,22.427,16.194
2024-08-15T06:00:00-04:00,2024-08-15T07:00:00-04:00,2024-08-15T10:00:00+00:00,2024-08-15T11:00:00+00:00,MOD-00343,60,77.275,20.555,17.273,17.781,22.067,670.998,1.765,20.698,16.466
2024-08-15T07:00:00-04:00,2024-08-15T08:00:00-04:00,2024-08-15T11:00:00+00:00,2024-08-15T12:00:00+00:00,MOD-00343,60,74.82,21.267,17.506,18.0,24.106,562.009,1.804,13.593,18.803
2024-08-15T08:00:00-04:00,2024-08-15T09:00:00-04:00,2024-08-15T12:00:00+00:00,2024-08-15T13:00:00+00:00,MOD-00343,60,67.74,22.833,17.686,18.304,27.846,543.858,1.821,5.8,20.377
2024-08-15T09:00:00-04:00,2024-08-15T10:00:00-04:00,2024-08-15T13:00:00+00:00,2024-08-15T14:00:00+00:00,MOD-00343,60,57.558,25.182,15.001,15.47,24.501,467.512,2.008,7.513,25.621
2024-08-15T10:00:00-04:00,2024-08-15T11:00:00-04:00,2024-08-15T14:00:00+00:00,2024-08-15T15:00:00+00:00,MOD-00343,60,50.072,27.327,14.031,14.452,19.95,426.595,3.185,6.1,34.919
2024-08-15T11:00:00-04:00,2024-08-15T12:00:00-04:00,2024-08-15T15:00:00+00:00,2024-08-15T16:00:00+00:00,MOD-00343,60,43.905,29.713,14.268,14.746,22.176,409.29,3.972,6.556,45.069
2024-08-15T12:00:00-04:00,2024-08-15T13:00:00-04:00,2024-08-15T16:00:00+00:00,2024-08-15T17:00:00+00:00,MOD-00343,60,40.233,31.39,14.446,14.827,20.855,405.948,5.066,6.11,52.808
2024-08-15T13:00:00-04:00,2024-08-15T14:00:00-04:00,2024-08-15T17:00:00+00:00,2024-08-15T18:00:00+00:00,MOD-00343,60,38.74,32.683,16.128,16.573,24.133,474.51,5.536,6.493,58.298
2024-08-15T14:00:00-04:00,2024-08-15T15:00:00-04:00,2024-08-15T18:00:00+00:00,2024-08-15T19:00:00+00:00,MOD-00343,60,37.083,33.978,18.265,18.838,29.417,521.933,4.126,6.041,68.108
2024-08-15T15:00:00-04:00,2024-08-15T16:00:00-04:00,2024-08-15T19:00:00+00:00,2024-08-15T20:00:00+00:00,MOD-00343,60,52.155,29.383,22.133,23.104,43.122,596.787,2.554,15.013,72.223
2024-08-15T16:00:00-04:00,2024-08-15T17:00:00-04:00,2024-08-15T20:00:00+00:00,2024-08-15T21:00:00+00:00,MOD-00343,60,73.67,23.193,13.4,14.111,26.229,546.467,1.751,24.264,51.008
2024-08-15T17:00:00-04:00,2024-08-15T18:00:00-04:00,2024-08-15T21:00:00+00:00,2024-08-15T22:00:00+00:00,MOD-00343,60,83.367,20.748,12.229,12.785,22.711,624.304,1.648,29.353,43.923
2024-08-15T18:00:00-04:00,2024-08-15T19:00:00-04:00,2024-08-15T22:00:00+00:00,2024-08-15T23:00:00+00:00,MOD-00343,60,80.157,21.6,11.053,11.552,16.925,663.033,1.564,13.219,39.32
2024-08-15T19:00:00-04:00,2024-08-15T20:00:00-04:00,2024-08-15T23:00:00+00:00,2024-08-16T00:00:00+00:00,MOD-00343,60,80.818,21.41,11.745,12.431,18.604,819.439,1.539,9.389,34.809
2024-08-15T20:00:00-04:00,2024-08-15T21:00:00-04:00,2024-08-16T00:00:00+00:00,2024-08-16T01:00:00+00:00,MOD-00343,60,82.55,20.95,11.154,11.79,22.207,783.49,1.582,7.213,30.622
2024-08-15T21:00:00-04:00,2024-08-15T22:00:00-04:00,2024-08-16T01:00:00+00:00,2024-08-16T02:00:00+00:00,MOD-00343,60,83.395,20.568,10.312,10.753,16.252,750.793,1.694,5.678,27.191
2024-08-15T22:00:00-04:00,2024-08-15T23:00:00-04:00,2024-08-16T02:00:00+00:00,2024-08-16T03:00:00+00:00,MOD-00343,60,81.303,20.535,10.45,10.949,17.728,680.349,1.536,5.692,26.928
2024-08-15T23:00:00-04:00,2024-08-16T00:00:00-04:00,2024-08-16T03:00:00+00:00,2024-08-16T04:00:00+00:00,MOD-00343,60,82.688,20.085,11.327,11.978,20.368,572.873,1.67,4.09,28.099
2024-08-16T00:00:00-04:00,2024-08-16T01:00:00-04:00,2024-08-16T04:00:00+00:00,2024-08-16T05:00:00+00:00,MOD-00343,60,82.46,20.15,11.649,12.278,19.363,558.053,1.587,3.427,26.378
2024-08-16T01:00:00-04:00,2024-08-16T02:00:00-04:00,2024-08-16T05:00:00+00:00,2024-08-16T06:00:00+00:00,MOD-00343,60,83.353,20.01,11.231,12.107,20.397,568.016,1.752,5.511,20.765
2024-08-16T02:00:00-04:00,2024-08-16T03:00:00-04:00,2024-08-16T06:00:00+00:00,2024-08-16T07:00:00+00:00,MOD-00343,60,84.632,19.938,12.23,13.775,28.523,505.619,1.869,5.028,22.579
2024-08-16T03:00:00-04:00,2024-08-16T04:00:00-04:00,2024-08-16T07:00:00+00:00,2024-08-16T08:00:00+00:00,MOD-00343,60,84.388,19.867,11.71,13.631,33.07,460.421,1.849,2.338,25.875
2024-08-16T04:00:00-04:00,2024-08-16T05:00:00-04:00,2024-08-16T08:00:00+00:00,2024-08-16T09:00:00+00:00,MOD-00343,60,83.773,19.73,11.579,12.856,25.769,438.899,1.82,1.594,29.659
2024-08-16T05:00:00-04:00,2024-08-16T06:00:00-04:00,2024-08-16T09:00:00+00:00,2024-08-16T10:00:00+00:00,MOD-00343,60,82.615,19.79,12.795,13.794,20.106,441.059,1.741,2.058,32.178
2024-08-16T06:00:00-04:00,2024-08-16T07:00:00-04:00,2024-08-16T10:00:00+00:00,2024-08-16T11:00:00+00:00,MOD-00343,60,82.913,19.852,13.327,14.314,20.997,460.502,1.78,2.669,28.986
2024-08-16T07:00:00-04:00,2024-08-16T08:00:00-04:00,2024-08-16T11:00:00+00:00,2024-08-16T12:00:00+00:00,MOD-00343,60,82.018,20.198,14.155,15.234,22.554,479.321,1.541,2.652,25.7
2024-08-16T08:00:00-04:00,2024-08-16T09:00:00-04:00,2024-08-16T12:00:00+00:00,2024-08-16T13:00:00+00:00,MOD-00343,60,79.858,20.762,14.745,15.777,26.166,475.62,1.522,7.781,26.814
2024-08-16T09:00:00-04:00,2024-08-16T10:00:00-04:00,2024-08-16T13:00:00+00:00,2024-08-16T14:00:00+00:00,MOD-00343,60,74.918,21.808,16.514,17.334,25.495,486.278,1.785,7.208,30.193
2024-08-16T10:00:00-04:00,2024-08-16T11:00:00-04:00,2024-08-16T14:00:00+00:00,2024-08-16T15:00:00+00:00,MOD-00343,60,66.222,23.728,18.977,19.68,25.296,476.69,1.874,5.086,35.242
2024-08-16T11:00:00-04:00,2024-08-16T12:00:00-04:00,2024-08-16T15:00:00+00:00,2024-08-16T16:00:00+00:00,MOD-00343,60,59.493,25.518,20.37,21.04,27.521,485.269,1.908,6.459,38.012
2024-08-16T12:00:00-04:00,2024-08-16T13:00:00-04:00,2024-08-16T16:00:00+00:00,2024-08-16T17:00:00+00:00,MOD-00343,60,56.208,27.067,19.812,20.52,28.789,519.828,1.892,9.638,39.571
2024-08-16T13:00:00-04:00,2024-08-16T14:00:00-04:00,2024-08-16T17:00:00+00:00,2024-08-16T18:00:00+00:00,MOD-00343,60,50.168,28.597,21.31,21.931,27.936,478.02,3.439,7.99,47.304
2024-08-16T14:00:00-04:00,2024-08-16T15:00:00-04:00,2024-08-16T18:00:00+00:00,2024-08-16T19:00:00+00:00,MOD-00343,60,47.468,29.465,20.337,20.866,24.596,489.872,4.945,6.212,48.769
2024-08-16T15:00:00-04:00,2024-08-16T16:00:00-04:00,2024-08-16T19:00:00+00:00,2024-08-16T20:00:00+00:00,MOD-00343,60,48.36,28.975,19.091,19.613,25.126,506.697,3.999,7.87,49.127
2024-08-16T16:00:00-04:00,2024-08-16T17:00:00-04:00,2024-08-16T20:00:00+00:00,2024-08-16T21:00:00+00:00,MOD-00343,60,50.427,28.397,18.156,18.684,27.036,521.149,2.904,9.657,47.191
2024-08-16T17:00:00-04:00,2024-08-16T18:00:00-04:00,2024-08-16T21:00:00+00:00,2024-08-16T22:00:00+00:00,MOD-00343,60,54.935,27.16,18.223,18.801,24.765,538.246,2.215,13.331,46.244
2024-08-16T18:00:00-04:00,2024-08-16T19:00:00-04:00,2024-08-16T22:00:00+00:00,2024-08-16T23:00:00+00:00,MOD-00343,60,60.158,25.008,17.993,18.522,24.033,555.257,1.707,16.943,43.675
2024-08-16T19:00:00-04:00,2024-08-16T20:00:00-04:00,2024-08-16T23:00:00+00:00,2024-08-17T00:00:00+00:00,MOD-00343,60,68.388,22.985,17.517,18.145,25.606,546.469,1.799,20.316,40.782
2024-08-16T20:00:00-04:00,2024-08-16T21:00:00-04:00,2024-08-17T00:00:00+00:00,2024-08-17T01:00:00+00:00,MOD-00343,60,73.947,21.755,16.694,17.41,26.368,567.241,1.844,23.144,40.376
2024-08-16T21:00:00-04:00,2024-08-16T22:00:00-04:00,2024-08-17T01:00:00+00:00,2024-08-17T02:00:00+00:00,MOD-00343,60,77.647,21.203,15.754,16.623,26.227,533.831,1.758,23.736,39.669
2024-08-16T22:00:00-04:00,2024-08-16T23:00:00-04:00,2024-08-17T02:00:00+00:00,2024-08-17T03:00:00+00:00,MOD-00343,60,77.512,21.1,15.434,16.134,22.844,491.369,1.755,21.019,38.386
2024-08-16T23:00:00-04:00,2024-08-17T00:00:00-04:00,2024-08-17T03:00:00+00:00,2024-08-17T04:00:00+00:00,MOD-00343,60,77.783,21.168,15.243,15.884,21.005,486.522,1.75,19.147,35.901
2024-08-17T00:00:00-04:00,2024-08-17T01:00:00-04:00,2024-08-17T04:00:00+00:00,2024-08-17T05:00:00+00:00,MOD-00343,60,77.622,21.012,15.476,16.043,21.379,485.928,1.74,18.555,33.677
2024-08-17T01:00:00-04:00,2024-08-17T02:00:00-04:00,2024-08-17T05:00:00+00:00,2024-08-17T06:00:00+00:00,MOD-00343,60,78.123,20.612,15.496,16.054,19.95,482.683,1.656,18.507,32.96
2024-08-17T02:00:00-04:00,2024-08-17T03:00:00-04:00,2024-08-17T06:00:00+00:00,2024-08-17T07:00:00+00:00,MOD-00343,60,78.078,20.368,15.415,15.889,19.824,485.182,1.698,17.538,29.863
2024-08-17T03:00:00-04:00,2024-08-17T04:00:00-04:00,2024-08-17T07:00:00+00:00,2024-08-17T08:00:00+00:00,MOD-00343,60,76.065,20.647,15.683,16.126,19.706,466.079,1.834,12.813,31.914
2024-08-17T04:00:00-04:00,2024-08-17T05:00:00-04:00,2024-08-17T08:00:00+00:00,2024-08-17T09:00:00+00:00,MOD-00343,60,77.873,20.223,14.728,15.159,18.066,439.762,1.708,16.58,31.214
2024-08-17T05:00:00-04:00,2024-08-17T06:00:00-04:00,2024-08-17T09:00:00+00:00,2024-08-17T10:00:00+00:00,MOD-00343,60,78.218,20.25,14.123,14.553,18.271,437.952,1.65,17.273,30.165
2024-08-17T06:00:00-04:00,2024-08-17T07:00:00-04:00,2024-08-17T10:00:00+00:00,2024-08-17T11:00:00+00:00,MOD-00343,60,78.928,20.268,14.423,14.92,20.032,466.34,1.608,15.624,28.177
2024-08-17T07:00:00-04:00,2024-08-17T08:00:00-04:00,2024-08-17T11:00:00+00:00,2024-08-17T12:00:00+00:00,MOD-00343,60,78.805,20.525,15.401,16.03,22.5,496.056,1.612,16.331,26.273
2024-08-17T08:00:00-04:00,2024-08-17T09:00:00-04:00,2024-08-17T12:00:00+00:00,2024-08-17T13:00:00+00:00,MOD-00343,60,77.678,20.775,15.951,16.625,22.691,502.627,1.714,17.068,25.671
2024-08-17T09:00:00-04:00,2024-08-17T10:00:00-04:00,2024-08-17T13:00:00+00:00,2024-08-17T14:00:00+00:00,MOD-00343,60,74.698,21.532,17.034,17.74,22.721,499.101,1.819,10.682,27.355
2024-08-17T10:00:00-04:00,2024-08-17T11:00:00-04:00,2024-08-17T14:00:00+00:00,2024-08-17T15:00:00+00:00,MOD-00343,60,71.542,22.263,18.245,18.992,26.383,520.79,1.832,6.837,30.797
2024-08-17T11:00:00-04:00,2024-08-17T12:00:00-04:00,2024-08-17T15:00:00+00:00,2024-08-17T16:00:00+00:00,MOD-00343,60,62.498,24.497,19.41,20.09,28.404,518.417,1.864,6.007,35.279
2024-08-17T12:00:00-04:00,2024-08-17T13:00:00-04:00,2024-08-17T16:00:00+00:00,2024-08-17T17:00:00+00:00,MOD-00343,60,53.385,26.913,20.064,20.65,26.399,496.88,2.004,5.234,40.43
2024-08-17T13:00:00-04:00,2024-08-17T14:00:00-04:00,2024-08-17T17:00:00+00:00,2024-08-17T18:00:00+00:00,MOD-00343,60,48.015,28.557,20.184,20.642,26.682,476.893,4.589,7.213,45.512
2024-08-17T14:00:00-04:00,2024-08-17T15:00:00-04:00,2024-08-17T18:00:00+00:00,2024-08-17T19:00:00+00:00,MOD-00343,60,44.552,30.095,19.748,20.179,24.739,485.775,2.884,6.548,49.522
2024-08-17T15:00:00-04:00,2024-08-17T16:00:00-04:00,2024-08-17T19:00:00+00:00,2024-08-17T20:00:00+00:00,MOD-00343,60,43.583,30.517,17.798,18.204,22.601,489.778,2.724,7.564,51.875
2024-08-17T16:00:00-04:00,2024-08-17T17:00:00-04:00,2024-08-17T20:00:00+00:00,2024-08-17T21:00:00+00:00,MOD-00343,60,47.725,28.997,16.919,17.35,22.173,475.029,3.015,7.386,51.398
2024-08-17T17:00:00-04:00,2024-08-17T18:00:00-04:00,2024-08-17T21:00:00+00:00,2024-08-17T22:00:00+00:00,MOD-00343,60,55.867,26.72,14.754,15.313,24.938,490.859,2.173,14.672,48.226
2024-08-17T18:00:00-04:00,2024-08-17T19:00:00-04:00,2024-08-17T22:00:00+00:00,2024-08-17T23:00:00+00:00,MOD-00343,60,62.693,24.782,15.568,16.288,26.185,515.343,1.711,21.765,42.675
2024-08-17T19:00:00-04:00,2024-08-17T20:00:00-04:00,2024-08-17T23:00:00+00:00,2024-08-18T00:00:00+00:00,MOD-00343,60,70.505,22.865,15.887,16.707,31.589,536.551,1.835,17.804,39.239
2024-08-17T20:00:00-04:00,2024-08-17T21:00:00-04:00,2024-08-18T00:00:00+00:00,2024-08-18T01:00:00+00:00,MOD-00343,60,76.727,21.677,14.331,15.084,34.443,557.608,1.773,18.284,36.743
2024-08-17T21:00:00-04:00,2024-08-17T22:00:00-04:00,2024-08-18T01:00:00+00:00,2024-08-18T02:00:00+00:00,MOD-00343,60,79.14,21.278,13.992,14.644,31.751,573.889,1.638,20.22,31.995
2024-08-17T22:00:00-04:00,2024-08-17T23:00:00-04:00,2024-08-18T02:00:00+00:00,2024-08-18T03:00:00+00:00,MOD-00343,60,78.14,21.457,13.709,14.113,20.532,518.19,1.684,15.193,31.756
2024-08-17T23:00:00-04:00,2024-08-18T00:00:00-04:00,2024-08-18T03:00:00+00:00,2024-08-18T04:00:00+00:00,MOD-00343,60,75.448,21.658,13.517,13.817,19.122,471.208,1.825,13.422,33.831
2024-08-18T00:00:00-04:00,2024-08-18T01:00:00-04:00,2024-08-18T04:00:00+00:00,2024-08-18T05:00:00+00:00,MOD-00343,60,74.85,21.375,13.854,14.132,17.251,463.042,1.87,10.619,32.978
2024-08-18T01:00:00-04:00,2024-08-18T02:00:00-04:00,2024-08-18T05:00:00+00:00,2024-08-18T06:00:00+00:00,MOD-00343,60,73.775,21.137,15.047,15.332,18.299,441.25,1.819,13.59,35.03
2024-08-18T02:00:00-04:00,2024-08-18T03:00:00-04:00,2024-08-18T06:00:00+00:00,2024-08-18T07:00:00+00:00,MOD-00343,60,73.713,21.048,15.804,16.104,18.783,434.248,1.807,15.88,37.301
2024-08-18T03:00:00-04:00,2024-08-18T04:00:00-04:00,2024-08-18T07:00:00+00:00,2024-08-18T08:00:00+00:00,MOD-00343,60,75.177,20.923,15.148,15.496,18.894,441.051,1.871,10.46,36.323
2024-08-18T04:00:00-04:00,2024-08-18T05:00:00-04:00,2024-08-18T08:00:00+00:00,2024-08-18T09:00:00+00:00,MOD-00343,60,76.56,20.918,14.476,14.944,18.512,431.634,1.793,15.197,35.634
2024-08-18T05:00:00-04:00,2024-08-18T06:00:00-04:00,2024-08-18T09:00:00+00:00,2024-08-18T10:00:00+00:00,MOD-00343,60,77.527,21.013,14.397,14.982,22.061,431.693,1.747,16.685,33.982
2024-08-18T06:00:00-04:00,2024-08-18T07:00:00-04:00,2024-08-18T10:00:00+00:00,2024-08-18T11:00:00+00:00,MOD-00343,60,78.698,21.083,14.394,14.973,18.63,432.798,1.641,12.399,31.82
2024-08-18T07:00:00-04:00,2024-08-18T08:00:00-04:00,2024-08-18T11:00:00+00:00,2024-08-18T12:00:00+00:00,MOD-00343,60,83.608,20.698,12.64,13.621,17.245,443.133,1.727,8.324,30.673
2024-08-18T08:00:00-04:00,2024-08-18T09:00:00-04:00,2024-08-18T12:00:00+00:00,2024-08-18T13:00:00+00:00,MOD-00343,60,85.95,20.337,12.267,13.475,22.137,475.672,2.009,11.493,30.416
