period_start,period_end,period_start_utc,period_end_utc,sn,n_datapoints,rh,temp,pm1,pm25,pm10,co,no,no2,o3
2024-08-13T06:00:00-04:00,2024-08-13T07:00:00-04:00,2024-08-13T10:00:00+00:00,2024-08-13T11:00:00+00:00,MOD-00170,60,72.588,18.123,2.918,3.236,5.368,321.647,2.12,30.018,5.767
2024-08-13T07:00:00-04:00,2024-08-13T08:00:00-04:00,2024-08-13T11:00:00+00:00,2024-08-13T12:00:00+00:00,MOD-00170,60,68.263,19.333,3.013,3.315,6.987,306.806,2.043,14.464,10.674
2024-08-13T08:00:00-04:00,2024-08-13T09:00:00-04:00,2024-08-13T12:00:00+00:00,2024-08-13T13:00:00+00:00,MOD-00170,60,56.738,22.718,3.275,3.572,7.729,286.769,2.379,11.037,18.111
2024-08-13T09:00:00-04:00,2024-08-13T10:00:00-04:00,2024-08-13T13:00:00+00:00,2024-08-13T14:00:00+00:00,MOD-00170,60,48.807,25.345,3.614,3.888,7.345,275.272,3.832,10.111,21.519
2024-08-13T10:00:00-04:00,2024-08-13T11:00:00-04:00,2024-08-13T14:00:00+00:00,2024-08-13T15:00:00+00:00,MOD-00170,60,43.62,27.01,3.746,3.975,7.126,265.331,4.237,9.127,25.713
2024-08-13T11:00:00-04:00,2024-08-13T12:00:00-04:00,2024-08-13T15:00:00+00:00,2024-08-13T16:00:00+00:00,MOD-00170,60,40.445,27.822,3.799,3.985,7.353,253.588,3.045,11.263,28.896
2024-08-13T12:00:00-04:00,2024-08-13T13:00:00-04:00,2024-08-13T16:00:00+00:00,2024-08-13T17:00:00+00:00,MOD-00170,60,36.952,28.847,3.661,3.867,7.953,248.055,2.384,9.834,31.814
2024-08-13T13:00:00-04:00,2024-08-13T14:00:00-04:00,2024-08-13T17:00:00+00:00,2024-08-13T18:00:00+00:00,MOD-00170,60,35.508,29.59,3.507,3.662,5.877,253.037,2.194,15.667,31.491
2024-08-13T14:00:00-04:00,2024-08-13T15:00:00-04:00,2024-08-13T18:00:00+00:00,2024-08-13T19:00:00+00:00,MOD-00170,60,34.185,30.355,3.506,3.676,6.823,258.305,2.127,21.478,32.258
2024-08-13T15:00:00-04:00,2024-08-13T16:00:00-04:00,2024-08-13T19:00:00+00:00,2024-08-13T20:00:00+00:00,MOD-00170,60,33.183,31.485,4.161,4.338,8.009,270.445,2.079,22.846,34.125
2024-08-13T16:00:00-04:00,2024-08-13T17:00:00-04:00,2024-08-13T20:00:00+00:00,2024-08-13T21:00:00+00:00,MOD-00170,60,33.902,31.345,7.577,7.802,11.063,293.08,2.108,26.003,33.8
2024-08-13T17:00:00-04:00,2024-08-13T18:00:00-04:00,2024-08-13T21:00:00+00:00,2024-08-13T22:00:00+00:00,MOD-00170,60,36.538,30.302,15.461,15.734,18.895,346.786,2.21,29.633,32.427
2024-08-13T18:00:00-04:00,2024-08-13T19:00:00-04:00,2024-08-13T22:00:00+00:00,2024-08-13T23:00:00+00:00,MOD-00170,60,39.988,29.205,23.215,23.57,27.77,397.462,2.26,31.99,31.259
2024-08-13T19:00:00-04:00,2024-08-13T20:00:00-04:00,2024-08-13T23:00:00+00:00,2024-08-14T00:00:00+00:00,MOD-00170,60,44.027,27.395,30.133,30.538,35.312,453.95,3.86,34.582,28.708
2024-08-13T20:00:00-04:00,2024-08-13T21:00:00-04:00,2024-08-14T00:00:00+00:00,2024-08-14T01:00:00+00:00,MOD-00170,60,49.52,25.77,29.755,30.153,34.37,510.849,3.119,37.735,23.096
2024-08-13T21:00:00-04:00,2024-08-13T22:00:00-04:00,2024-08-14T01:00:00+00:00,2024-08-14T02:00:00+00:00,MOD-00170,60,54.938,24.48,30.872,31.369,36.485,630.15,2.331,41.5,14.881
2024-08-13T22:00:00-04:00,2024-08-13T23:00:00-04:00,2024-08-14T02:00:00+00:00,2024-08-14T03:00:00+00:00,MOD-00170,60,59.598,23.41,28.227,28.648,33.33,602.356,2.237,39.881,12.414
2024-08-13T23:00:00-04:00,2024-08-14T00:00:00-04:00,2024-08-14T03:00:00+00:00,2024-08-14T04:00:00+00:00,MOD-00170,60,62.635,22.528,26.4,26.779,30.715,548.064,2.332,37.877,10.271
2024-08-14T00:00:00-04:00,2024-08-14T01:00:00-04:00,2024-08-14T04:00:00+00:00,2024-08-14T05:00:00+00:00,MOD-00170,60,66.785,21.77,25.614,25.984,29.572,552.939,1.722,35.828,7.861
2024-08-14T01:00:00-04:00,2024-08-14T02:00:00-04:00,2024-08-14T05:00:00+00:00,2024-08-14T06:00:00+00:00,MOD-00170,60,67.207,21.212,23.043,23.427,26.213,456.149,1.728,32.16,9.924
2024-08-14T02:00:00-04:00,2024-08-14T03:00:00-04:00,2024-08-14T06:00:00+00:00,2024-08-14T07:00:00+00:00,MOD-00170,60,67.017,20.81,20.902,21.282,24.388,404.817,1.727,30.353,10.041
2024-08-14T03:00:00-04:00,2024-08-14T04:00:00-04:00,2024-08-14T07:00:00+00:00,2024-08-14T08:00:00+00:00,MOD-00170,60,68.95,20.213,19.494,19.873,23.27,371.527,1.751,31.061,7.51
2024-08-14T04:00:00-04:00,2024-08-14T05:00:00-04:00,2024-08-14T08:00:00+00:00,2024-08-14T09:00:00+00:00,MOD-00170,60,71.332,19.615,18.6,19.006,21.643,373.356,1.9,31.787,5.298
2024-08-14T05:00:00-04:00,2024-08-14T06:00:00-04:00,2024-08-14T09:00:00+00:00,2024-08-14T10:00:00+00:00,MOD-00170,60,72.74,19.17,18.457,18.912,22.402,400.296,1.936,30.862,5.453
2024-08-14T06:00:00-04:00,2024-08-14T07:00:00-04:00,2024-08-14T10:00:00+00:00,2024-08-14T11:00:00+00:00,MOD-00170,60,73.472,19.173,17.992,18.459,21.819,385.686,1.962,31.72,4.063
2024-08-14T07:00:00-04:00,2024-08-14T08:00:00-04:00,2024-08-14T11:00:00+00:00,2024-08-14T12:00:00+00:00,MOD-00170,60,70.127,20.462,17.778,18.315,26.83,387.345,1.87,25.208,9.905
2024-08-14T08:00:00-04:00,2024-08-14T09:00:00-04:00,2024-08-14T12:00:00+00:00,2024-08-14T13:00:00+00:00,MOD-00170,60,57.543,24.167,18.048,18.732,30.334,387.398,2.362,8.557,20.27
2024-08-14T09:00:00-04:00,2024-08-14T10:00:00-04:00,2024-08-14T13:00:00+00:00,2024-08-14T14:00:00+00:00,MOD-00170,60,47.872,27.478,17.625,18.108,25.94,331.776,3.428,7.976,25.6
2024-08-14T10:00:00-04:00,2024-08-14T11:00:00-04:00,2024-08-14T14:00:00+00:00,2024-08-14T15:00:00+00:00,MOD-00170,60,41.015,30.27,18.202,18.694,26.705,301.708,2.434,6.87,32.767
2024-08-14T11:00:00-04:00,2024-08-14T12:00:00-04:00,2024-08-14T15:00:00+00:00,2024-08-14T16:00:00+00:00,MOD-00170,60,39.49,30.675,18.65,19.149,25.364,296.454,2.318,15.072,36.887
2024-08-14T12:00:00-04:00,2024-08-14T13:00:00-04:00,2024-08-14T16:00:00+00:00,2024-08-14T17:00:00+00:00,MOD-00170,60,36.953,31.463,20.111,20.554,26.311,311.484,2.176,15.848,41.968
2024-08-14T13:00:00-04:00,2024-08-14T14:00:00-04:00,2024-08-14T17:00:00+00:00,2024-08-14T18:00:00+00:00,MOD-00170,60,31.082,32.918,25.831,26.249,31.141,282.392,2.1,15.932,43.277
2024-08-14T14:00:00-04:00,2024-08-14T15:00:00-04:00,2024-08-14T18:00:00+00:00,2024-08-14T19:00:00+00:00,MOD-00170,60,30.538,33.733,25.496,26.042,32.613,330.066,2.226,22.667,44.399
2024-08-14T15:00:00-04:00,2024-08-14T16:00:00-04:00,2024-08-14T19:00:00+00:00,2024-08-14T20:00:00+00:00,MOD-00170,60,34.418,33.53,22.364,22.963,33.622,418.142,1.947,29.879,44.242
2024-08-14T16:00:00-04:00,2024-08-14T17:00:00-04:00,2024-08-14T20:00:00+00:00,2024-08-14T21:00:00+00:00,MOD-00170,60,38.208,32.28,21.748,22.332,31.827,431.513,2.058,33.628,37.807
2024-08-14T17:00:00-04:00,2024-08-14T18:00:00-04:00,2024-08-14T21:00:00+00:00,2024-08-14T22:00:00+00:00,MOD-00170,60,42.675,29.655,21.642,22.197,32.865,445.465,2.794,37.311,32.239
2024-08-14T18:00:00-04:00,2024-08-14T19:00:00-04:00,2024-08-14T22:00:00+00:00,2024-08-14T23:00:00+00:00,MOD-00170,60,50.127,27.618,21.638,22.242,32.443,488.474,2.902,41.851,26.601
2024-08-14T19:00:00-04:00,2024-08-14T20:00:00-04:00,2024-08-14T23:00:00+00:00,2024-08-15T00:00:00+00:00,MOD-00170,60,52.612,25.513,21.438,21.984,31.675,520.877,2.365,43.535,19.503
2024-08-14T20:00:00-04:00,2024-08-14T21:00:00-04:00,2024-08-15T00:00:00+00:00,2024-08-15T01:00:00+00:00,MOD-00170,60,54.275,23.852,21.835,22.454,30.8,512.312,2.361,40.352,16.503
2024-08-14T21:00:00-04:00,2024-08-14T22:00:00-04:00,2024-08-15T01:00:00+00:00,2024-08-15T02:00:00+00:00,MOD-00170,60,57.793,23.215,22.213,22.86,31.944,653.201,2.313,42.132,11.181
2024-08-14T22:00:00-04:00,2024-08-14T23:00:00-04:00,2024-08-15T02:00:00+00:00,2024-08-15T03:00:00+00:00,MOD-00170,60,61.148,22.812,22.425,22.978,31.823,651.758,2.249,41.69,9.911
2024-08-14T23:00:00-04:00,2024-08-15T00:00:00-04:00,2024-08-15T03:00:00+00:00,2024-08-15T04:00:00+00:00,MOD-00170,60,64.592,22.55,21.519,22.052,28.996,516.245,1.929,37.517,14.323
2024-08-15T00:00:00-04:00,2024-08-15T01:00:00-04:00,2024-08-15T04:00:00+00:00,2024-08-15T05:00:00+00:00,MOD-00170,60,67.26,22.052,20.955,21.469,26.764,602.851,1.71,23.107,8.155
2024-08-15T01:00:00-04:00,2024-08-15T02:00:00-04:00,2024-08-15T05:00:00+00:00,2024-08-15T06:00:00+00:00,MOD-00170,60,70.927,21.472,20.838,21.367,27.932,575.921,1.842,10.232,7.197
2024-08-15T02:00:00-04:00,2024-08-15T03:00:00-04:00,2024-08-15T06:00:00+00:00,2024-08-15T07:00:00+00:00,MOD-00170,60,72.687,20.995,20.278,20.787,26.332,507.011,1.892,32.744,8.024
2024-08-15T03:00:00-04:00,2024-08-15T04:00:00-04:00,2024-08-15T07:00:00+00:00,2024-08-15T08:00:00+00:00,MOD-00170,60,74.635,20.672,20.086,20.529,27.833,449.19,1.879,33.328,8.014
2024-08-15T04:00:00-04:00,2024-08-15T05:00:00-04:00,2024-08-15T08:00:00+00:00,2024-08-15T09:00:00+00:00,MOD-00170,60,76.308,20.535,20.165,20.671,29.671,456.338,1.898,34.018,5.307
2024-08-15T05:00:00-04:00,2024-08-15T06:00:00-04:00,2024-08-15T09:00:00+00:00,2024-08-15T10:00:00+00:00,MOD-00170,60,76.42,20.525,19.892,20.366,26.737,542.352,1.905,33.961,2.65
2024-08-15T06:00:00-04:00,2024-08-15T07:00:00-04:00,2024-08-15T10:00:00+00:00,2024-08-15T11:00:00+00:00,MOD-00170,60,78.123,20.355,21.434,21.973,27.979,577.138,1.714,33.87,2.344
2024-08-15T07:00:00-04:00,2024-08-15T08:00:00-04:00,2024-08-15T11:00:00+00:00,2024-08-15T12:00:00+00:00,MOD-00170,60,75.123,21.195,21.934,22.467,28.777,463.611,1.841,26.627,8.76
2024-08-15T08:00:00-04:00,2024-08-15T09:00:00-04:00,2024-08-15T12:00:00+00:00,2024-08-15T13:00:00+00:00,MOD-00170,60,64.693,23.62,22.443,23.034,31.256,444.339,1.744,9.866,15.623
2024-08-15T09:00:00-04:00,2024-08-15T10:00:00-04:00,2024-08-15T13:00:00+00:00,2024-08-15T14:00:00+00:00,MOD-00170,60,52.162,26.785,19.103,19.576,26.286,351.887,2.463,12.73,22.98
2024-08-15T10:00:00-04:00,2024-08-15T11:00:00-04:00,2024-08-15T14:00:00+00:00,2024-08-15T15:00:00+00:00,MOD-00170,60,45.865,28.757,17.515,17.901,23.371,307.85,3.837,9.957,29.102
2024-08-15T11:00:00-04:00,2024-08-15T12:00:00-04:00,2024-08-15T15:00:00+00:00,2024-08-15T16:00:00+00:00,MOD-00170,60,40.945,30.835,17.161,17.667,27.017,288.903,2.377,8.617,36.629
2024-08-15T12:00:00-04:00,2024-08-15T13:00:00-04:00,2024-08-15T16:00:00+00:00,2024-08-15T17:00:00+00:00,MOD-00170,60,38.597,32.04,18.181,18.583,25.208,280.308,2.318,12.522,40.779
2024-08-15T13:00:00-04:00,2024-08-15T14:00:00-04:00,2024-08-15T17:00:00+00:00,2024-08-15T18:00:00+00:00,MOD-00170,60,37.823,33.037,20.022,20.517,28.889,354.593,2.234,22.337,42.386
2024-08-15T14:00:00-04:00,2024-08-15T15:00:00-04:00,2024-08-15T18:00:00+00:00,2024-08-15T19:00:00+00:00,MOD-00170,60,36.162,34.362,22.219,22.797,32.136,396.674,2.261,22.85,48.083
2024-08-15T15:00:00-04:00,2024-08-15T16:00:00-04:00,2024-08-15T19:00:00+00:00,2024-08-15T20:00:00+00:00,MOD-00170,60,51.823,29.415,25.794,26.787,45.612,486.91,2.417,40.407,39.218
2024-08-15T16:00:00-04:00,2024-08-15T17:00:00-04:00,2024-08-15T20:00:00+00:00,2024-08-15T21:00:00+00:00,MOD-00170,60,72.34,23.17,16.395,17.017,26.675,451.423,1.795,23.263,20.132
2024-08-15T17:00:00-04:00,2024-08-15T18:00:00-04:00,2024-08-15T21:00:00+00:00,2024-08-15T22:00:00+00:00,MOD-00170,60,80.937,20.952,15.814,16.335,22.5,527.344,1.637,44.489,22.101
2024-08-15T18:00:00-04:00,2024-08-15T19:00:00-04:00,2024-08-15T22:00:00+00:00,2024-08-15T23:00:00+00:00,MOD-00170,60,77.857,21.853,14.187,14.616,19.655,509.48,1.758,30.226,25.387
2024-08-15T19:00:00-04:00,2024-08-15T20:00:00-04:00,2024-08-15T23:00:00+00:00,2024-08-16T00:00:00+00:00,MOD-00170,60,79.603,21.485,14.981,15.596,23.359,565.443,1.678,34.653,18.994
2024-08-15T20:00:00-04:00,2024-08-15T21:00:00-04:00,2024-08-16T00:00:00+00:00,2024-08-16T01:00:00+00:00,MOD-00170,60,81.627,20.967,13.96,14.572,21.994,610.395,1.525,33.918,15.246
2024-08-15T21:00:00-04:00,2024-08-15T22:00:00-04:00,2024-08-16T01:00:00+00:00,2024-08-16T02:00:00+00:00,MOD-00170,60,83.205,20.5,12.99,13.44,18.011,529.488,1.747,32.35,13.015
2024-08-15T22:00:00-04:00,2024-08-15T23:00:00-04:00,2024-08-16T02:00:00+00:00,2024-08-16T03:00:00+00:00,MOD-00170,60,81.38,20.348,12.862,13.329,18.956,485.238,1.609,20.926,15.226
2024-08-15T23:00:00-04:00,2024-08-16T00:00:00-04:00,2024-08-16T03:00:00+00:00,2024-08-16T04:00:00+00:00,MOD-00170,60,82.03,19.97,13.38,14.004,21.907,469.193,1.616,30.02,13.869
2024-08-16T00:00:00-04:00,2024-08-16T01:00:00-04:00,2024-08-16T04:00:00+00:00,2024-08-16T05:00:00+00:00,MOD-00170,60,82.082,20.042,14.162,14.758,20.239,450.125,1.566,29.556,13.603
2024-08-16T01:00:00-04:00,2024-08-16T02:00:00-04:00,2024-08-16T05:00:00+00:00,2024-08-16T06:00:00+00:00,MOD-00170,60,83.218,19.895,13.844,14.677,22.407,447.756,1.715,30.431,7.472
2024-08-16T02:00:00-04:00,2024-08-16T03:00:00-04:00,2024-08-16T06:00:00+00:00,2024-08-16T07:00:00+00:00,MOD-00170,60,84.537,19.792,14.906,16.431,30.024,392.494,1.821,20.161,9.779
2024-08-16T03:00:00-04:00,2024-08-16T04:00:00-04:00,2024-08-16T07:00:00+00:00,2024-08-16T08:00:00+00:00,MOD-00170,60,84.087,19.757,14.259,16.125,33.097,359.662,1.819,12.838,13.447
2024-08-16T04:00:00-04:00,2024-08-16T05:00:00-04:00,2024-08-16T08:00:00+00:00,2024-08-16T09:00:00+00:00,MOD-00170,60,83.352,19.602,14.087,15.331,26.512,345.163,1.785,15.837,17.53
2024-08-16T05:00:00-04:00,2024-08-16T06:00:00-04:00,2024-08-16T09:00:00+00:00,2024-08-16T10:00:00+00:00,MOD-00170,60,82.262,19.6,15.323,16.187,20.429,346.188,1.595,22.943,20.561
2024-08-16T06:00:00-04:00,2024-08-16T07:00:00-04:00,2024-08-16T10:00:00+00:00,2024-08-16T11:00:00+00:00,MOD-00170,60,82.442,19.733,16.036,17.0,23.072,368.426,1.595,28.069,16.522
2024-08-16T07:00:00-04:00,2024-08-16T08:00:00-04:00,2024-08-16T11:00:00+00:00,2024-08-16T12:00:00+00:00,MOD-00170,60,81.515,20.1,17.321,18.331,24.87,385.607,1.582,21.739,14.213
2024-08-16T08:00:00-04:00,2024-08-16T09:00:00-04:00,2024-08-16T12:00:00+00:00,2024-08-16T13:00:00+00:00,MOD-00170,60,79.487,20.68,17.827,18.82,29.37,380.181,1.616,18.409,16.335
2024-08-16T09:00:00-04:00,2024-08-16T10:00:00-04:00,2024-08-16T13:00:00+00:00,2024-08-16T14:00:00+00:00,MOD-00170,60,74.188,21.832,20.037,20.824,27.842,388.628,1.847,14.683,22.189
2024-08-16T10:00:00-04:00,2024-08-16T11:00:00-04:00,2024-08-16T14:00:00+00:00,2024-08-16T15:00:00+00:00,MOD-00170,60,63.452,24.363,23.076,23.729,29.53,378.632,1.761,10.143,30.687
2024-08-16T11:00:00-04:00,2024-08-16T12:00:00-04:00,2024-08-16T15:00:00+00:00,2024-08-16T16:00:00+00:00,MOD-00170,60,56.18,26.363,24.857,25.564,32.125,374.084,2.186,18.843,29.822
2024-08-16T12:00:00-04:00,2024-08-16T13:00:00-04:00,2024-08-16T16:00:00+00:00,2024-08-16T17:00:00+00:00,MOD-00170,60,54.742,27.458,24.188,24.932,32.618,408.218,2.164,17.448,30.829
2024-08-16T13:00:00-04:00,2024-08-16T14:00:00-04:00,2024-08-16T17:00:00+00:00,2024-08-16T18:00:00+00:00,MOD-00170,60,48.668,28.99,25.337,25.942,30.871,364.39,2.75,15.016,37.166
2024-08-16T14:00:00-04:00,2024-08-16T15:00:00-04:00,2024-08-16T18:00:00+00:00,2024-08-16T19:00:00+00:00,MOD-00170,60,46.397,29.797,24.763,25.302,29.609,370.924,2.663,13.883,35.943
2024-08-16T15:00:00-04:00,2024-08-16T16:00:00-04:00,2024-08-16T19:00:00+00:00,2024-08-16T20:00:00+00:00,MOD-00170,60,47.972,29.047,23.349,23.88,29.78,387.23,2.504,26.483,33.69
2024-08-16T16:00:00-04:00,2024-08-16T17:00:00-04:00,2024-08-16T20:00:00+00:00,2024-08-16T21:00:00+00:00,MOD-00170,60,50.363,28.412,22.301,22.887,28.667,404.447,2.575,31.343,30.692
2024-08-16T17:00:00-04:00,2024-08-16T18:00:00-04:00,2024-08-16T21:00:00+00:00,2024-08-16T22:00:00+00:00,MOD-00170,60,54.715,27.197,22.2,22.765,29.77,426.735,2.569,29.243,27.63
2024-08-16T18:00:00-04:00,2024-08-16T19:00:00-04:00,2024-08-16T22:00:00+00:00,2024-08-16T23:00:00+00:00,MOD-00170,60,59.558,25.095,21.771,22.269,26.354,446.643,1.915,34.321,24.912
2024-08-16T19:00:00-04:00,2024-08-16T20:00:00-04:00,2024-08-16T23:00:00+00:00,2024-08-17T00:00:00+00:00,MOD-00170,60,67.828,22.997,21.115,21.693,27.724,444.06,1.768,15.55,19.731
2024-08-16T20:00:00-04:00,2024-08-16T21:00:00-04:00,2024-08-17T00:00:00+00:00,2024-08-17T01:00:00+00:00,MOD-00170,60,73.567,21.687,20.044,20.695,28.512,469.332,1.882,13.291,20.985
2024-08-16T21:00:00-04:00,2024-08-16T22:00:00-04:00,2024-08-17T01:00:00+00:00,2024-08-17T02:00:00+00:00,MOD-00170,60,77.218,21.11,18.996,19.789,29.244,439.994,1.807,36.304,21.891
2024-08-16T22:00:00-04:00,2024-08-16T23:00:00-04:00,2024-08-17T02:00:00+00:00,2024-08-17T03:00:00+00:00,MOD-00170,60,77.613,20.927,18.487,19.099,24.975,396.146,1.804,32.279,23.286
2024-08-16T23:00:00-04:00,2024-08-17T00:00:00-04:00,2024-08-17T03:00:00+00:00,2024-08-17T04:00:00+00:00,MOD-00170,60,78.522,20.933,18.179,18.802,23.943,388.379,1.726,30.738,22.24
2024-08-17T00:00:00-04:00,2024-08-17T01:00:00-04:00,2024-08-17T04:00:00+00:00,2024-08-17T05:00:00+00:00,MOD-00170,60,78.462,20.707,18.44,19.031,23.053,389.052,1.69,30.155,20.07
2024-08-17T01:00:00-04:00,2024-08-17T02:00:00-04:00,2024-08-17T05:00:00+00:00,2024-08-17T06:00:00+00:00,MOD-00170,60,78.42,20.365,18.449,18.998,23.217,389.295,1.644,29.619,19.41
2024-08-17T02:00:00-04:00,2024-08-17T03:00:00-04:00,2024-08-17T06:00:00+00:00,2024-08-17T07:00:00+00:00,MOD-00170,60,78.363,20.173,18.441,18.915,22.344,392.576,1.686,29.414,17.142
2024-08-17T03:00:00-04:00,2024-08-17T04:00:00-04:00,2024-08-17T07:00:00+00:00,2024-08-17T08:00:00+00:00,MOD-00170,60,76.775,20.375,18.908,19.331,22.821,368.717,1.839,26.94,21.205
2024-08-17T04:00:00-04:00,2024-08-17T05:00:00-04:00,2024-08-17T08:00:00+00:00,2024-08-17T09:00:00+00:00,MOD-00170,60,78.435,19.928,17.425,17.867,19.921,346.469,1.784,29.693,16.817
2024-08-17T05:00:00-04:00,2024-08-17T06:00:00-04:00,2024-08-17T09:00:00+00:00,2024-08-17T10:00:00+00:00,MOD-00170,60,79.477,19.865,16.624,17.087,20.502,343.061,1.649,28.509,17.906
2024-08-17T06:00:00-04:00,2024-08-17T07:00:00-04:00,2024-08-17T10:00:00+00:00,2024-08-17T11:00:00+00:00,MOD-00170,60,79.475,19.997,16.941,17.43,20.545,375.039,1.625,29.507,15.022
2024-08-17T07:00:00-04:00,2024-08-17T08:00:00-04:00,2024-08-17T11:00:00+00:00,2024-08-17T12:00:00+00:00,MOD-00170,60,78.812,20.4,18.374,18.946,24.368,404.236,1.585,30.17,13.682
2024-08-17T08:00:00-04:00,2024-08-17T09:00:00-04:00,2024-08-17T12:00:00+00:00,2024-08-17T13:00:00+00:00,MOD-00170,60,77.978,20.607,19.286,20.011,26.113,406.727,1.687,28.976,14.123
2024-08-17T09:00:00-04:00,2024-08-17T10:00:00-04:00,2024-08-17T13:00:00+00:00,2024-08-17T14:00:00+00:00,MOD-00170,60,74.862,21.375,20.434,21.148,26.423,403.599,1.842,26.87,17.389
2024-08-17T10:00:00-04:00,2024-08-17T11:00:00-04:00,2024-08-17T14:00:00+00:00,2024-08-17T15:00:00+00:00,MOD-00170,60,71.103,22.268,22.071,22.792,28.434,425.917,1.865,22.651,21.179
2024-08-17T11:00:00-04:00,2024-08-17T12:00:00-04:00,2024-08-17T15:00:00+00:00,2024-08-17T16:00:00+00:00,MOD-00170,60,60.96,24.845,23.393,24.037,31.398,418.257,1.861,9.28,30.562
2024-08-17T12:00:00-04:00,2024-08-17T13:00:00-04:00,2024-08-17T16:00:00+00:00,2024-08-17T17:00:00+00:00,MOD-00170,60,50.948,27.592,24.394,24.893,32.757,385.851,2.508,14.724,34.389
2024-08-17T13:00:00-04:00,2024-08-17T14:00:00-04:00,2024-08-17T17:00:00+00:00,2024-08-17T18:00:00+00:00,MOD-00170,60,46.167,29.098,24.498,24.949,30.807,363.622,3.547,7.807,36.74
2024-08-17T14:00:00-04:00,2024-08-17T15:00:00-04:00,2024-08-17T18:00:00+00:00,2024-08-17T19:00:00+00:00,MOD-00170,60,42.787,30.683,24.168,24.597,29.371,368.835,2.631,10.744,38.711
2024-08-17T15:00:00-04:00,2024-08-17T16:00:00-04:00,2024-08-17T19:00:00+00:00,2024-08-17T20:00:00+00:00,MOD-00170,60,42.392,30.902,22.053,22.447,27.184,372.197,2.61,19.975,37.432
2024-08-17T16:00:00-04:00,2024-08-17T17:00:00-04:00,2024-08-17T20:00:00+00:00,2024-08-17T21:00:00+00:00,MOD-00170,60,46.808,29.222,20.633,21.05,25.266,365.208,2.639,31.71,32.77
2024-08-17T17:00:00-04:00,2024-08-17T18:00:00-04:00,2024-08-17T21:00:00+00:00,2024-08-17T22:00:00+00:00,MOD-00170,60,55.007,26.877,17.928,18.486,26.556,387.91,2.499,31.61,26.802
2024-08-17T18:00:00-04:00,2024-08-17T19:00:00-04:00,2024-08-17T22:00:00+00:00,2024-08-17T23:00:00+00:00,MOD-00170,60,62.002,24.87,18.649,19.356,32.569,418.187,1.744,39.108,23.256
2024-08-17T19:00:00-04:00,2024-08-17T20:00:00-04:00,2024-08-17T23:00:00+00:00,2024-08-18T00:00:00+00:00,MOD-00170,60,69.83,22.878,19.086,19.864,32.062,442.135,1.846,10.37,18.07
2024-08-17T20:00:00-04:00,2024-08-17T21:00:00-04:00,2024-08-18T00:00:00+00:00,2024-08-18T01:00:00+00:00,MOD-00170,60,76.172,21.635,17.301,18.038,32.413,465.175,1.814,26.083,17.389
2024-08-17T21:00:00-04:00,2024-08-17T22:00:00-04:00,2024-08-18T01:00:00+00:00,2024-08-18T02:00:00+00:00,MOD-00170,60,78.317,21.24,16.758,17.375,30.089,482.424,1.805,36.331,14.841
2024-08-17T22:00:00-04:00,2024-08-17T23:00:00-04:00,2024-08-18T02:00:00+00:00,2024-08-18T03:00:00+00:00,MOD-00170,60,78.225,21.332,16.398,16.803,23.634,424.932,1.778,31.624,18.373
2024-08-17T23:00:00-04:00,2024-08-18T00:00:00-04:00,2024-08-18T03:00:00+00:00,2024-08-18T04:00:00+00:00,MOD-00170,60,76.547,21.315,16.002,16.309,22.054,375.949,1.808,24.777,22.109
2024-08-18T00:00:00-04:00,2024-08-18T01:00:00-04:00,2024-08-18T04:00:00+00:00,2024-08-18T05:00:00+00:00,MOD-00170,60,76.008,20.985,16.554,16.851,21.066,369.01,1.842,28.239,21.107
2024-08-18T01:00:00-04:00,2024-08-18T02:00:00-04:00,2024-08-18T05:00:00+00:00,2024-08-18T06:00:00+00:00,MOD-00170,60,74.775,20.763,17.906,18.183,20.553,346.925,1.871,27.258,23.755
2024-08-18T02:00:00-04:00,2024-08-18T03:00:00-04:00,2024-08-18T06:00:00+00:00,2024-08-18T07:00:00+00:00,MOD-00170,60,74.375,20.72,18.603,18.89,20.564,342.29,1.883,27.73,24.601
2024-08-18T03:00:00-04:00,2024-08-18T04:00:00-04:00,2024-08-18T07:00:00+00:00,2024-08-18T08:00:00+00:00,MOD-00170,60,74.85,20.8,18.058,18.365,20.003,351.235,1.881,28.316,22.898
2024-08-18T04:00:00-04:00,2024-08-18T05:00:00-04:00,2024-08-18T08:00:00+00:00,2024-08-18T09:00:00+00:00,MOD-00170,60,76.108,20.842,17.415,17.818,21.104,341.348,1.848,29.218,21.345
2024-08-18T05:00:00-04:00,2024-08-18T06:00:00-04:00,2024-08-18T09:00:00+00:00,2024-08-18T10:00:00+00:00,MOD-00170,60,78.187,20.8,17.593,18.162,22.564,337.946,1.769,29.44,21.366
2024-08-18T06:00:00-04:00,2024-08-18T07:00:00-04:00,2024-08-18T10:00:00+00:00,2024-08-18T11:00:00+00:00,MOD-00170,60,79.658,20.8,17.512,18.112,21.268,340.082,1.579,29.413,19.162
2024-08-18T07:00:00-04:00,2024-08-18T08:00:00-04:00,2024-08-18T11:00:00+00:00,2024-08-18T12:00:00+00:00,MOD-00170,60,83.288,20.568,15.721,16.592,19.288,352.32,1.727,28.268,14.977
2024-08-18T08:00:00-04:00,2024-08-18T09:00:00-04:00,2024-08-18T12:00:00+00:00,2024-08-18T13:00:00+00:00,MOD-00170,60,85.083,20.315,14.998,16.124,22.823,385.617,1.842,25.524,15.873
